customer_state,product_category_name,cluster,Count_state,Count_cluster,Average Price per state
TO,pet_shop,4,4,745,83.075
AC,relogios_presentes,0,5,134,470.23999999999995
AC,relogios_presentes,1,5,3683,470.23999999999995
AC,relogios_presentes,4,5,1687,470.23999999999995
AL,relogios_presentes,0,38,134,334.0573684210526
AL,relogios_presentes,1,38,3683,334.0573684210526
AL,relogios_presentes,2,38,643,334.0573684210526
AL,relogios_presentes,4,38,1687,334.0573684210526
AM,relogios_presentes,1,10,3683,174.13600000000002
AM,relogios_presentes,2,10,643,174.13600000000002
AP,relogios_presentes,1,8,3683,204.975
AP,relogios_presentes,2,8,643,204.975
AP,relogios_presentes,4,8,1687,204.975
BA,relogios_presentes,0,245,134,209.78163265306122
BA,relogios_presentes,1,245,3683,209.78163265306122
BA,relogios_presentes,2,245,643,209.78163265306122
BA,relogios_presentes,4,245,1687,209.78163265306122
CE,relogios_presentes,0,150,134,206.7052
CE,relogios_presentes,1,150,3683,206.7052
CE,relogios_presentes,2,150,643,206.7052
CE,relogios_presentes,4,150,1687,206.7052
DF,relogios_presentes,1,152,3683,219.76486842105265
DF,relogios_presentes,2,152,643,219.76486842105265
DF,relogios_presentes,4,152,1687,219.76486842105265
ES,relogios_presentes,0,150,134,183.68800000000002
ES,relogios_presentes,1,150,3683,183.68800000000002
ES,relogios_presentes,2,150,643,183.68800000000002
ES,relogios_presentes,4,150,1687,183.68800000000002
GO,relogios_presentes,0,158,134,241.07417721518988
GO,relogios_presentes,1,158,3683,241.07417721518988
GO,relogios_presentes,2,158,643,241.07417721518988
GO,relogios_presentes,3,158,14,241.07417721518988
GO,relogios_presentes,4,158,1687,241.07417721518988
MA,relogios_presentes,1,63,3683,164.1288888888889
MA,relogios_presentes,2,63,643,164.1288888888889
MA,relogios_presentes,4,63,1687,164.1288888888889
MG,relogios_presentes,0,647,134,196.38901081916538
MG,relogios_presentes,1,647,3683,196.38901081916538
MG,relogios_presentes,2,647,643,196.38901081916538
MG,relogios_presentes,4,647,1687,196.38901081916538
MS,relogios_presentes,1,40,3683,165.5075
MS,relogios_presentes,2,40,643,165.5075
MS,relogios_presentes,4,40,1687,165.5075
MT,relogios_presentes,0,62,134,244.77112903225805
MT,relogios_presentes,1,62,3683,244.77112903225805
MT,relogios_presentes,2,62,643,244.77112903225805
MT,relogios_presentes,4,62,1687,244.77112903225805
PA,relogios_presentes,0,78,134,312.6442307692308
PA,relogios_presentes,1,78,3683,312.6442307692308
PA,relogios_presentes,2,78,643,312.6442307692308
PA,relogios_presentes,4,78,1687,312.6442307692308
PB,relogios_presentes,0,44,134,327.0177272727273
PB,relogios_presentes,1,44,3683,327.0177272727273
PB,relogios_presentes,2,44,643,327.0177272727273
PB,relogios_presentes,4,44,1687,327.0177272727273
PE,relogios_presentes,1,177,3683,182.9020903955932
PE,relogios_presentes,2,177,643,182.9020903955932
PE,relogios_presentes,3,177,14,182.9020903955932
PE,relogios_presentes,4,177,1687,182.9020903955932
PI,relogios_presentes,1,44,3683,185.45409090909092
PI,relogios_presentes,2,44,643,185.45409090909092
PI,relogios_presentes,4,44,1687,185.45409090909092
PR,relogios_presentes,0,326,134,189.99963190184047
PR,relogios_presentes,1,326,3683,189.99963190184047
PR,relogios_presentes,2,326,643,189.99963190184047
PR,relogios_presentes,4,326,1687,189.99963190184047
RJ,relogios_presentes,0,878,134,212.68668564919133
RJ,relogios_presentes,1,878,3683,212.68668564919133
RJ,relogios_presentes,2,878,643,212.68668564919133
RJ,relogios_presentes,3,878,14,212.68668564919133
RJ,relogios_presentes,4,878,1687,212.68668564919133
RN,relogios_presentes,1,48,3683,208.38375
RN,relogios_presentes,2,48,643,208.38375
RN,relogios_presentes,4,48,1687,208.38375
RO,relogios_presentes,0,15,134,303.5513333333334
RO,relogios_presentes,1,15,3683,303.5513333333334
RO,relogios_presentes,4,15,1687,303.5513333333334
RR,relogios_presentes,4,1,1687,219.0
RS,relogios_presentes,0,241,134,209.76883817431533
RS,relogios_presentes,1,241,3683,209.76883817431533
RS,relogios_presentes,2,241,643,209.76883817431533
RS,relogios_presentes,4,241,1687,209.76883817431533
SC,relogios_presentes,0,190,134,185.07542105263158
SC,relogios_presentes,1,190,3683,185.07542105263158
SC,relogios_presentes,2,190,643,185.07542105263158
SC,relogios_presentes,4,190,1687,185.07542105263158
SE,relogios_presentes,1,20,3683,144.8
SE,relogios_presentes,2,20,643,144.8
SE,relogios_presentes,4,20,1687,144.8
SP,relogios_presentes,0,2341,134,192.17578812472874
SP,relogios_presentes,1,2341,3683,192.17578812472874
SP,relogios_presentes,2,2341,643,192.17578812472874
SP,relogios_presentes,3,2341,14,192.17578812472874
SP,relogios_presentes,4,2341,1687,192.17578812472874
TO,relogios_presentes,1,30,3683,181.56300000000002
TO,relogios_presentes,2,30,643,181.56300000000002
TO,relogios_presentes,4,30,1687,181.56300000000002
BA,sinalizacao_e_seguranca,0,6,44,120.97333333333331
BA,sinalizacao_e_seguranca,2,6,127,120.97333333333331
DF,sinalizacao_e_seguranca,0,4,44,156.5075
DF,sinalizacao_e_seguranca,2,4,127,156.5075
ES,sinalizacao_e_seguranca,0,6,44,143.31666666666666
ES,sinalizacao_e_seguranca,2,6,127,143.31666666666666
ES,sinalizacao_e_seguranca,4,6,16,143.31666666666666
GO,sinalizacao_e_seguranca,0,6,44,178.5566666666667
GO,sinalizacao_e_seguranca,2,6,127,178.5566666666667
GO,sinalizacao_e_seguranca,4,6,16,178.5566666666667
MG,sinalizacao_e_seguranca,2,11,127,68.58636363636364
MS,sinalizacao_e_seguranca,4,1,16,358.0
MT,sinalizacao_e_seguranca,1,6,6,486.5666667
PA,sinalizacao_e_seguranca,0,3,44,49.9
PB,sinalizacao_e_seguranca,3,6,6,175.0
PE,sinalizacao_e_seguranca,2,2,127,38.9
PR,sinalizacao_e_seguranca,0,5,44,69.474
PR,sinalizacao_e_seguranca,2,5,127,69.474
RJ,sinalizacao_e_seguranca,0,19,44,122.60736842105263
RJ,sinalizacao_e_seguranca,2,19,127,122.60736842105263
RJ,sinalizacao_e_seguranca,4,19,16,122.60736842105263
RN,sinalizacao_e_seguranca,2,1,127,75.0
RS,sinalizacao_e_seguranca,0,17,44,81.90882352941176
RS,sinalizacao_e_seguranca,2,17,127,81.90882352941176
SC,sinalizacao_e_seguranca,0,10,44,61.25
SC,sinalizacao_e_seguranca,2,10,127,61.25
SE,sinalizacao_e_seguranca,0,2,44,84.99
SP,sinalizacao_e_seguranca,0,94,44,83.99180851063831
SP,sinalizacao_e_seguranca,2,94,127,83.99180851063831
SP,sinalizacao_e_seguranca,4,94,16,83.99180851063831
AC,telefonia,0,5,3866,220.792
AC,telefonia,1,5,102,220.792
AC,telefonia,4,5,523,220.792
AL,telefonia,0,29,3866,155.90137931034485
AL,telefonia,1,29,102,155.90137931034485
AL,telefonia,4,29,523,155.90137931034485
AM,telefonia,0,15,3866,51.06666666666667
AM,telefonia,4,15,523,51.06666666666667
AP,telefonia,0,4,3866,76.19500000000001
AP,telefonia,4,4,523,76.19500000000001
BA,telefonia,0,269,3866,92.83434944237918
BA,telefonia,1,269,102,92.83434944237918
BA,telefonia,2,269,190,92.83434944237918
BA,telefonia,3,269,9,92.83434944237918
BA,telefonia,4,269,523,92.83434944237918
CE,telefonia,0,102,3866,74.56676470588236
CE,telefonia,1,102,102,74.56676470588236
CE,telefonia,2,102,190,74.56676470588236
CE,telefonia,4,102,523,74.56676470588236
DF,telefonia,0,101,3866,67.67762376237623
DF,telefonia,1,101,102,67.67762376237623
DF,telefonia,2,101,190,67.67762376237623
DF,telefonia,4,101,523,67.67762376237623
ES,telefonia,0,113,3866,82.25203539823008
ES,telefonia,1,113,102,82.25203539823008
ES,telefonia,2,113,190,82.25203539823008
ES,telefonia,4,113,523,82.25203539823008
GO,telefonia,0,131,3866,48.62442748091603
GO,telefonia,2,131,190,48.62442748091603
GO,telefonia,4,131,523,48.62442748091603
MA,telefonia,0,66,3866,76.62151515151515
MA,telefonia,2,66,190,76.62151515151515
MA,telefonia,4,66,523,76.62151515151515
MG,telefonia,0,495,3866,72.73040404040404
MG,telefonia,1,495,102,72.73040404040404
MG,telefonia,2,495,190,72.73040404040404
MG,telefonia,4,495,523,72.73040404040404
MS,telefonia,0,28,3866,52.70321428571429
MS,telefonia,4,28,523,52.70321428571429
MT,telefonia,0,68,3866,51.656323529411765
MT,telefonia,1,68,102,51.656323529411765
MT,telefonia,2,68,190,51.656323529411765
MT,telefonia,4,68,523,51.656323529411765
PA,telefonia,0,77,3866,91.9261038961039
PA,telefonia,1,77,102,91.9261038961039
PA,telefonia,2,77,190,91.9261038961039
PA,telefonia,4,77,523,91.9261038961039
PB,telefonia,0,27,3866,117.49703703703705
PB,telefonia,1,27,102,117.49703703703705
PB,telefonia,4,27,523,117.49703703703705
PE,telefonia,0,134,3866,81.8010447761194
PE,telefonia,1,134,102,81.8010447761194
PE,telefonia,2,134,190,81.8010447761194
PE,telefonia,4,134,523,81.8010447761194
PI,telefonia,0,42,3866,84.29904761904761
PI,telefonia,1,42,102,84.29904761904761
PI,telefonia,4,42,523,84.29904761904761
PR,telefonia,0,260,3866,53.31061538461539
PR,telefonia,2,260,190,53.31061538461539
PR,telefonia,3,260,9,53.31061538461539
PR,telefonia,4,260,523,53.31061538461539
RJ,telefonia,0,439,3866,87.50886104783599
RJ,telefonia,1,439,102,87.50886104783599
RJ,telefonia,2,439,190,87.50886104783599
RJ,telefonia,4,439,523,87.50886104783599
RN,telefonia,0,32,3866,177.7825
RN,telefonia,1,32,102,177.7825
RN,telefonia,2,32,190,177.7825
RN,telefonia,4,32,523,177.7825
RO,telefonia,0,19,3866,34.58736842105263
RO,telefonia,4,19,523,34.58736842105263
RR,telefonia,0,4,3866,25.1075
RS,telefonia,0,294,3866,65.28969387755102
RS,telefonia,1,294,102,65.28969387755102
RS,telefonia,2,294,190,65.28969387755102
RS,telefonia,4,294,523,65.28969387755102
SC,telefonia,0,178,3866,75.35606741573034
SC,telefonia,1,178,102,75.35606741573034
SC,telefonia,2,178,190,75.35606741573034
SC,telefonia,4,178,523,75.35606741573034
SE,telefonia,0,31,3866,78.73677419354838
SE,telefonia,4,31,523,78.73677419354838
SP,telefonia,0,1706,3866,63.37407385697538
SP,telefonia,1,1706,102,63.37407385697538
SP,telefonia,2,1706,190,63.37407385697538
SP,telefonia,3,1706,9,63.37407385697538
SP,telefonia,4,1706,523,63.37407385697538
TO,telefonia,0,21,3866,60.38666666666667
TO,telefonia,2,21,190,60.38666666666667
TO,telefonia,4,21,523,60.38666666666667
AL,telefonia_fixa,0,5,220,154.372
AL,telefonia_fixa,4,5,28,154.372
AM,telefonia_fixa,0,1,220,19.99
AP,telefonia_fixa,0,6,220,38.82333333333333
BA,telefonia_fixa,0,12,220,344.3183333333333
BA,telefonia_fixa,3,12,9,344.3183333333333
BA,telefonia_fixa,4,12,28,344.3183333333333
CE,telefonia_fixa,0,4,220,92.4475
DF,telefonia_fixa,0,3,220,24.326666666666664
ES,telefonia_fixa,0,10,220,833.677
ES,telefonia_fixa,2,10,4,833.677
ES,telefonia_fixa,4,10,28,833.677
GO,telefonia_fixa,0,6,220,68.29666666666667
MA,telefonia_fixa,0,1,220,90.0
MG,telefonia_fixa,0,16,220,77.100625
MS,telefonia_fixa,0,1,220,32.99
PB,telefonia_fixa,0,5,220,369.158
PB,telefonia_fixa,4,5,28,369.158
PE,telefonia_fixa,0,3,220,29.959999999999997
PI,telefonia_fixa,0,2,220,155.0
PR,telefonia_fixa,0,6,220,46.61333333333334
RJ,telefonia_fixa,0,38,220,552.1439473684211
RJ,telefonia_fixa,1,38,8,552.1439473684211
RJ,telefonia_fixa,3,38,9,552.1439473684211
RJ,telefonia_fixa,4,38,28,552.1439473684211
RS,telefonia_fixa,0,19,220,127.61894736842106
RS,telefonia_fixa,4,19,28,127.61894736842106
SC,telefonia_fixa,0,7,220,273.84000000000003
SC,telefonia_fixa,4,7,28,273.84000000000003
SE,telefonia_fixa,0,2,220,34.99
SP,telefonia_fixa,0,120,220,134.411
SP,telefonia_fixa,3,120,9,134.411
SP,telefonia_fixa,4,120,28,134.411
TO,telefonia_fixa,0,2,220,695.495
TO,telefonia_fixa,4,2,28,695.495
AC,utilidades_domesticas,0,4,5995,128.26500000000001
AC,utilidades_domesticas,2,4,1066,128.26500000000001
AL,utilidades_domesticas,0,10,5995,102.036
AL,utilidades_domesticas,2,10,1066,102.036
AM,utilidades_domesticas,0,4,5995,102.17250000000001
AP,utilidades_domesticas,0,4,5995,122.6225
BA,utilidades_domesticas,0,170,5995,103.17747058823528
BA,utilidades_domesticas,1,170,208,103.17747058823528
BA,utilidades_domesticas,2,170,1066,103.17747058823528
CE,utilidades_domesticas,0,60,5995,138.82533333333333
CE,utilidades_domesticas,1,60,208,138.82533333333333
CE,utilidades_domesticas,2,60,1066,138.82533333333333
CE,utilidades_domesticas,3,60,61,138.82533333333333
DF,utilidades_domesticas,0,159,5995,82.34440251559748
DF,utilidades_domesticas,1,159,208,82.34440251559748
DF,utilidades_domesticas,2,159,1066,82.34440251559748
ES,utilidades_domesticas,0,116,5995,102.56310344827585
ES,utilidades_domesticas,1,116,208,102.56310344827585
ES,utilidades_domesticas,2,116,1066,102.56310344827585
GO,utilidades_domesticas,0,135,5995,112.014
GO,utilidades_domesticas,1,135,208,112.014
GO,utilidades_domesticas,2,135,1066,112.014
GO,utilidades_domesticas,3,135,61,112.014
MA,utilidades_domesticas,0,24,5995,99.36500000000001
MA,utilidades_domesticas,2,24,1066,99.36500000000001
MG,utilidades_domesticas,0,880,5995,91.73607954544319
MG,utilidades_domesticas,1,880,208,91.73607954544319
MG,utilidades_domesticas,2,880,1066,91.73607954544319
MG,utilidades_domesticas,3,880,61,91.73607954544319
MS,utilidades_domesticas,0,40,5995,280.29325
MS,utilidades_domesticas,1,40,208,280.29325
MS,utilidades_domesticas,2,40,1066,280.29325
MS,utilidades_domesticas,4,40,1,280.29325
MT,utilidades_domesticas,0,55,5995,70.24345454545454
MT,utilidades_domesticas,2,55,1066,70.24345454545454
PA,utilidades_domesticas,0,40,5995,124.30025
PA,utilidades_domesticas,1,40,208,124.30025
PA,utilidades_domesticas,2,40,1066,124.30025
PA,utilidades_domesticas,3,40,61,124.30025
PB,utilidades_domesticas,0,23,5995,106.24782608695651
PB,utilidades_domesticas,1,23,208,106.24782608695651
PB,utilidades_domesticas,2,23,1066,106.24782608695651
PE,utilidades_domesticas,0,65,5995,88.77353846153846
PE,utilidades_domesticas,1,65,208,88.77353846153846
PE,utilidades_domesticas,2,65,1066,88.77353846153846
PI,utilidades_domesticas,0,21,5995,125.67571428571429
PI,utilidades_domesticas,1,21,208,125.67571428571429
PI,utilidades_domesticas,2,21,1066,125.67571428571429
PR,utilidades_domesticas,0,367,5995,98.81239782013623
PR,utilidades_domesticas,1,367,208,98.81239782013623
PR,utilidades_domesticas,2,367,1066,98.81239782013623
PR,utilidades_domesticas,3,367,61,98.81239782013623
RJ,utilidades_domesticas,0,929,5995,87.83123789020452
RJ,utilidades_domesticas,1,929,208,87.83123789020452
RJ,utilidades_domesticas,2,929,1066,87.83123789020452
RJ,utilidades_domesticas,3,929,61,87.83123789020452
RN,utilidades_domesticas,0,26,5995,72.91807692307692
RN,utilidades_domesticas,2,26,1066,72.91807692307692
RO,utilidades_domesticas,0,6,5995,114.32833333333333
RO,utilidades_domesticas,2,6,1066,114.32833333333333
RS,utilidades_domesticas,0,446,5995,88.59973094168161
RS,utilidades_domesticas,1,446,208,88.59973094168161
RS,utilidades_domesticas,2,446,1066,88.59973094168161
SC,utilidades_domesticas,0,269,5995,101.09728624542751
SC,utilidades_domesticas,1,269,208,101.09728624542751
SC,utilidades_domesticas,2,269,1066,101.09728624542751
SC,utilidades_domesticas,3,269,61,101.09728624542751
SE,utilidades_domesticas,0,11,5995,131.5890909090909
SE,utilidades_domesticas,2,11,1066,131.5890909090909
SP,utilidades_domesticas,0,3451,5995,84.5699217617879
SP,utilidades_domesticas,1,3451,208,84.5699217617879
SP,utilidades_domesticas,2,3451,1066,84.5699217617879
SP,utilidades_domesticas,3,3451,61,84.5699217617879
TO,utilidades_domesticas,0,16,5995,84.346874999375
TO,utilidades_domesticas,2,16,1066,84.346874999375
